日付,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分
20250829,極洋,1301,水産・農林業,0.0063%,TOPIX Small 2
20250829,ニッスイ,1332,水産・農林業,0.0322%,TOPIX Mid400
20250829,マルハニチロ,1333,水産・農林業,0.0157%,TOPIX Mid400
20250829,ユキグニファクトリー,1375,水産・農林業,0.0029%,TOPIX Small 2
20250829,カネコ種苗,1376,水産・農林業,0.0013%,TOPIX Small 2
20250829,サカタのタネ,1377,水産・農林業,0.0140%,TOPIX Small 1
20250829,ホクト,1379,水産・農林業,0.0054%,TOPIX Small 2
20250829,ショーボンドホールディングス,1414,建設業,0.0216%,TOPIX Mid400
20250829,ミライト・ワン,1417,建設業,0.0290%,TOPIX Mid400
20250829,タマホーム,1419,建設業,0.0073%,TOPIX Small 1
20250829,ｒｏｂｏｔ　ｈｏｍｅ,1435,不動産業,0.0011%,TOPIX Small 2
20250829,住石ホールディングス,1514,鉱業,0.0025%,TOPIX Small 1
20250829,日鉄鉱業,1515,鉱業,0.0110%,TOPIX Small 1
20250829,三井松島ホールディングス,1518,その他製品,0.0098%,TOPIX Small 1
20250829,ＩＮＰＥＸ,1605,鉱業,0.2718%,TOPIX Mid400
20250829,石油資源開発,1662,鉱業,0.0214%,TOPIX Small 1
20250829,Ｋ＆Ｏエナジーグループ,1663,鉱業,0.0047%,TOPIX Small 1
20250829,リョーサン菱洋ホールディングス,167A,卸売業,0.0110%,TOPIX Small 1
20250829,第一カッター興業,1716,建設業,0.0011%,TOPIX Small 2
20250829,安藤・間,1719,建設業,0.0319%,TOPIX Small 1
20250829,東急建設,1720,建設業,0.0113%,TOPIX Small 1
20250829,コムシスホールディングス,1721,建設業,0.0423%,TOPIX Mid400
20250829,ビーアールホールディングス,1726,建設業,0.0016%,TOPIX Small 2
20250829,高松コンストラクショングループ,1762,建設業,0.0078%,TOPIX Small 2
20250829,東建コーポレーション,1766,建設業,0.0099%,TOPIX Small 1
20250829,ヤマウラ,1780,建設業,0.0022%,TOPIX Small 2
20250829,オリエンタル白石,1786,建設業,0.0049%,TOPIX Small 2
20250829,大成建設,1801,建設業,0.2043%,TOPIX Mid400
20250829,大林組,1802,建設業,0.1779%,TOPIX Mid400
20250829,清水建設,1803,建設業,0.1222%,TOPIX Mid400
20250829,長谷工コーポレーション,1808,建設業,0.0502%,TOPIX Mid400
20250829,松井建設,1810,建設業,0.0030%,TOPIX Small 2
20250829,鹿島建設,1812,建設業,0.2196%,TOPIX Mid400
20250829,不動テトラ,1813,建設業,0.0037%,TOPIX Small 2
20250829,鉄建建設,1815,建設業,0.0048%,TOPIX Small 2
20250829,西松建設,1820,建設業,0.0183%,TOPIX Mid400
20250829,三井住友建設,1821,建設業,0.0108%,TOPIX Small 1
20250829,大豊建設,1822,建設業,0.0026%,TOPIX Small 2
20250829,奥村組,1833,建設業,0.0193%,TOPIX Small 1
20250829,東鉄工業,1835,建設業,0.0108%,TOPIX Small 1
20250829,淺沼組,1852,建設業,0.0077%,TOPIX Small 1
20250829,戸田建設,1860,建設業,0.0291%,TOPIX Mid400
20250829,熊谷組,1861,建設業,0.0176%,TOPIX Small 1
20250829,矢作建設工業,1870,建設業,0.0067%,TOPIX Small 2
20250829,ピーエス・コンストラクション,1871,建設業,0.0030%,TOPIX Small 2
20250829,日本ハウスホールディングス,1873,建設業,0.0016%,TOPIX Small 2
20250829,大東建託,1878,不動産業,0.1206%,TOPIX Mid400
20250829,新日本建設,1879,建設業,0.0060%,TOPIX Small 2
20250829,東亜道路工業,1882,建設業,0.0063%,TOPIX Small 2
20250829,日本道路,1884,建設業,0.0028%,TOPIX Small 1
20250829,東亜建設工業,1885,建設業,0.0147%,TOPIX Small 1
20250829,日本国土開発,1887,建設業,0.0034%,TOPIX Small 2
20250829,若築建設,1888,建設業,0.0038%,TOPIX Small 2
20250829,東洋建設,1890,建設業,0.0113%,TOPIX Small 1
20250829,五洋建設,1893,建設業,0.0314%,TOPIX Mid400
20250829,世紀東急工業,1898,建設業,0.0049%,TOPIX Small 1
20250829,福田組,1899,建設業,0.0045%,TOPIX Small 2
20250829,住友林業,1911,建設業,0.0984%,TOPIX Mid400
20250829,大和ハウス工業,1925,建設業,0.3547%,TOPIX Large70
20250829,ライト工業,1926,建設業,0.0141%,TOPIX Small 1
20250829,積水ハウス,1928,建設業,0.2273%,TOPIX Large70
20250829,日特建設,1929,建設業,0.0027%,TOPIX Small 2
20250829,北陸電気工事,1930,建設業,0.0023%,TOPIX Small 2
20250829,ユアテック,1934,建設業,0.0110%,TOPIX Small 2
20250829,日本リーテック,1938,建設業,0.0035%,TOPIX Small 2
20250829,四電工,1939,建設業,0.0039%,TOPIX Small 2
20250829,中電工,1941,建設業,0.0135%,TOPIX Small 1
20250829,関電工,1942,建設業,0.0490%,TOPIX Mid400
20250829,きんでん,1944,建設業,0.0813%,TOPIX Mid400
20250829,東京エネシス,1945,建設業,0.0041%,TOPIX Small 2
20250829,トーエネック,1946,建設業,0.0053%,TOPIX Small 2
20250829,住友電設,1949,建設業,0.0124%,TOPIX Small 1
20250829,日本電設工業,1950,建設業,0.0115%,TOPIX Small 2
20250829,エクシオグループ,1951,建設業,0.0506%,TOPIX Mid400
20250829,新日本空調,1952,建設業,0.0091%,TOPIX Small 2
20250829,九電工,1959,建設業,0.0345%,TOPIX Mid400
20250829,三機工業,1961,建設業,0.0234%,TOPIX Small 1
20250829,日揮ホールディングス,1963,建設業,0.0314%,TOPIX Mid400
20250829,中外炉工業,1964,建設業,0.0029%,TOPIX Small 2
20250829,太平電業,1968,建設業,0.0094%,TOPIX Small 2
20250829,高砂熱学工業,1969,建設業,0.0486%,TOPIX Mid400
20250829,朝日工業社,1975,建設業,0.0065%,TOPIX Small 2
20250829,明星工業,1976,建設業,0.0062%,TOPIX Small 2
20250829,大氣社,1979,建設業,0.0168%,TOPIX Small 1
20250829,ダイダン,1980,建設業,0.0228%,TOPIX Small 1
20250829,日比谷総合設備,1982,建設業,0.0084%,TOPIX Small 2
20250829,ニップン,2001,食料品,0.0181%,TOPIX Small 1
20250829,日清製粉グループ本社,2002,食料品,0.0401%,TOPIX Mid400
20250829,日東富士製粉,2003,食料品,0.0028%,TOPIX Small 2
20250829,昭和産業,2004,食料品,0.0057%,TOPIX Small 2
20250829,中部飼料,2053,食料品,0.0054%,TOPIX Small 2
20250829,フィード・ワン,2060,食料品,0.0037%,TOPIX Small 2
20250829,日本甜菜製糖,2108,食料品,0.0032%,TOPIX Small 2
20250829,ＤＭ三井製糖,2109,食料品,0.0070%,TOPIX Small 2
20250829,ウェルネオシュガー,2117,食料品,0.0031%,TOPIX Small 2
20250829,ＬＩＦＵＬＬ,2120,サービス業,0.0015%,TOPIX Small 2
20250829,ＭＩＸＩ,2121,サービス業,0.0140%,TOPIX Small 1
20250829,ジェイエイシーリクルートメント,2124,サービス業,0.0094%,TOPIX Small 1
20250829,日本Ｍ＆Ａセンターホールディングス,2127,サービス業,0.0261%,TOPIX Mid400
20250829,メンバーズ,2130,サービス業,0.0012%,TOPIX Small 2
20250829,ＵＴグループ,2146,サービス業,0.0084%,TOPIX Small 1
20250829,アイティメディア,2148,サービス業,0.0021%,TOPIX Small 2
20250829,ケアネット,2150,サービス業,0.0046%,TOPIX Small 2
20250829,Ｅ・Ｊホールディングス,2153,サービス業,0.0027%,TOPIX Small 2
20250829,オープンアップグループ,2154,サービス業,0.0145%,TOPIX Small 1
20250829,コシダカホールディングス,2157,サービス業,0.0089%,TOPIX Small 1
20250829,パソナグループ,2168,サービス業,0.0057%,TOPIX Small 1
20250829,リンクアンドモチベーション,2170,サービス業,0.0032%,TOPIX Small 1
20250829,エス・エム・エス,2175,サービス業,0.0143%,TOPIX Mid400
20250829,パーソルホールディングス,2181,サービス業,0.0592%,TOPIX Mid400
20250829,クックパッド,2193,サービス業,0.0008%,TOPIX Small 2
20250829,森永製菓,2201,食料品,0.0237%,TOPIX Mid400
20250829,中村屋,2204,食料品,0.0018%,TOPIX Small 2
20250829,江崎グリコ,2206,食料品,0.0317%,TOPIX Mid400
20250829,名糖産業,2207,食料品,0.0021%,TOPIX Small 2
20250829,井村屋グループ,2209,食料品,0.0031%,TOPIX Small 2
20250829,不二家,2211,食料品,0.0039%,TOPIX Small 2
20250829,山崎製パン,2212,食料品,0.0516%,TOPIX Mid400
20250829,モロゾフ,2217,食料品,0.0033%,TOPIX Small 2
20250829,亀田製菓,2220,食料品,0.0059%,TOPIX Small 1
20250829,寿スピリッツ,2222,食料品,0.0244%,TOPIX Mid400
20250829,カルビー,2229,食料品,0.0276%,TOPIX Mid400
20250829,森永乳業,2264,食料品,0.0277%,TOPIX Mid400
20250829,六甲バター,2266,食料品,0.0022%,TOPIX Small 2
20250829,ヤクルト本社,2267,食料品,0.0752%,TOPIX Mid400
20250829,明治ホールディングス,2269,食料品,0.0888%,TOPIX Mid400
20250829,雪印メグミルク,2270,食料品,0.0172%,TOPIX Small 1
20250829,プリマハム,2281,食料品,0.0072%,TOPIX Small 1
20250829,日本ハム,2282,食料品,0.0520%,TOPIX Mid400
20250829,丸大食品,2288,食料品,0.0045%,TOPIX Small 2
20250829,Ｓ　Ｆｏｏｄｓ,2292,食料品,0.0067%,TOPIX Small 1
20250829,柿安本店,2294,食料品,0.0026%,TOPIX Small 2
20250829,伊藤ハム米久ホールディングス,2296,食料品,0.0195%,TOPIX Small 1
20250829,学情,2301,サービス業,0.0020%,TOPIX Small 2
20250829,スタジオアリス,2305,サービス業,0.0025%,TOPIX Small 2
20250829,クロスキャット,2307,情報・通信業,0.0015%,TOPIX Small 2
20250829,システナ,2317,情報・通信業,0.0163%,TOPIX Small 1
20250829,ＮＪＳ,2325,サービス業,0.0032%,TOPIX Small 2
20250829,デジタルアーツ,2326,情報・通信業,0.0113%,TOPIX Small 1
20250829,日鉄ソリューションズ,2327,情報・通信業,0.0275%,TOPIX Mid400
20250829,ＡＬＳＯＫ,2331,サービス業,0.0443%,TOPIX Mid400
20250829,キューブシステム,2335,情報・通信業,0.0014%,TOPIX Small 2
20250829,いちご,2337,不動産業,0.0083%,TOPIX Small 1
20250829,日本駐車場開発,2353,不動産業,0.0078%,TOPIX Small 1
20250829,コア,2359,情報・通信業,0.0021%,TOPIX Small 2
20250829,カカクコム,2371,サービス業,0.0468%,TOPIX Mid400
20250829,セントケア・ホールディング,2374,サービス業,0.0012%,TOPIX Small 2
20250829,ルネサンス,2378,サービス業,0.0023%,TOPIX Small 2
20250829,ディップ,2379,サービス業,0.0097%,TOPIX Small 1
20250829,ＳＢＳホールディングス,2384,陸運業,0.0073%,TOPIX Small 1
20250829,デジタルホールディングス,2389,サービス業,0.0022%,TOPIX Small 2
20250829,新日本科学,2395,サービス業,0.0042%,TOPIX Small 2
20250829,エムスリー,2413,サービス業,0.1018%,TOPIX Mid400
20250829,ワールドホールディングス,2429,サービス業,0.0028%,TOPIX Small 2
20250829,ディー・エヌ・エー,2432,サービス業,0.0211%,TOPIX Mid400
20250829,博報堂ＤＹホールディングス,2433,サービス業,0.0316%,TOPIX Mid400
20250829,ぐるなび,2440,サービス業,0.0010%,TOPIX Small 2
20250829,タカミヤ,2445,サービス業,0.0012%,TOPIX Small 2
20250829,ファンコミュニケーションズ,2461,サービス業,0.0018%,TOPIX Small 2
20250829,ライク,2462,サービス業,0.0018%,TOPIX Small 2
20250829,エスプール,2471,サービス業,0.0020%,TOPIX Small 2
20250829,ＷＤＢホールディングス,2475,サービス業,0.0021%,TOPIX Small 2
20250829,手間いらず,2477,情報・通信業,0.0010%,TOPIX Small 2
20250829,アドウェイズ,2489,サービス業,0.0007%,TOPIX Small 2
20250829,バリューコマース,2491,サービス業,0.0017%,TOPIX Small 2
20250829,インフォマート,2492,サービス業,0.0083%,TOPIX Small 1
20250829,サッポロホールディングス,2501,食料品,0.0509%,TOPIX Mid400
20250829,アサヒグループホールディングス,2502,食料品,0.3147%,TOPIX Large70
20250829,キリンホールディングス,2503,食料品,0.2008%,TOPIX Large70
20250829,シマダヤ,250A,食料品,0.0011%,TOPIX Small 2
20250829,宝ホールディングス,2531,食料品,0.0258%,TOPIX Mid400
20250829,オエノンホールディングス,2533,食料品,0.0040%,TOPIX Small 2
20250829,養命酒製造,2540,食料品,0.0029%,TOPIX Small 2
20250829,飛島ホールディングス,256A,建設業,0.0049%,TOPIX Small 2
20250829,コカ・コーラ　ボトラーズジャパンホールディングス,2579,食料品,0.0404%,TOPIX Mid400
20250829,ライフドリンク　カンパニー,2585,食料品,0.0129%,TOPIX Small 2
20250829,サントリー食品インターナショナル,2587,食料品,0.0725%,TOPIX Mid400
20250829,ダイドーグループホールディングス,2590,食料品,0.0063%,TOPIX Small 1
20250829,伊藤園,2593,食料品,0.0247%,TOPIX Mid400
20250829,キーコーヒー,2594,食料品,0.0050%,TOPIX Small 2
20250829,日清オイリオグループ,2602,食料品,0.0165%,TOPIX Small 1
20250829,不二製油,2607,食料品,0.0165%,TOPIX Mid400
20250829,Ｊ－オイルミルズ,2613,食料品,0.0053%,TOPIX Small 2
20250829,インターメスティック,262A,小売業,0.0028%,TOPIX Small 2
20250829,サンエー,2659,小売業,0.0117%,TOPIX Small 1
20250829,カワチ薬品,2664,小売業,0.0053%,TOPIX Small 1
20250829,エービーシー・マート,2670,小売業,0.0311%,TOPIX Mid400
20250829,ハードオフコーポレーション,2674,小売業,0.0017%,TOPIX Small 2
20250829,高千穂交易,2676,卸売業,0.0037%,TOPIX Small 2
20250829,アスクル,2678,小売業,0.0086%,TOPIX Small 1
20250829,ゲオホールディングス,2681,小売業,0.0045%,TOPIX Small 1
20250829,アダストリア,2685,小売業,0.0101%,TOPIX Small 1
20250829,リガク・ホールディングス,268A,精密機器,0.0115%,TOPIX Small 2
20250829,伊藤忠食品,2692,卸売業,0.0055%,TOPIX Small 2
20250829,くら寿司,2695,小売業,0.0107%,TOPIX Small 1
20250829,キャンドゥ,2698,小売業,0.0032%,TOPIX Small 2
20250829,パルグループホールディングス,2726,小売業,0.0285%,TOPIX Small 1
20250829,エディオン,2730,小売業,0.0214%,TOPIX Small 1
20250829,あらた,2733,卸売業,0.0113%,TOPIX Small 1
20250829,サーラコーポレーション,2734,小売業,0.0051%,TOPIX Small 2
20250829,トーメンデバイス,2737,卸売業,0.0022%,TOPIX Small 2
20250829,ハローズ,2742,小売業,0.0050%,TOPIX Small 2
20250829,ＪＰホールディングス,2749,サービス業,0.0037%,TOPIX Small 1
20250829,フジオフードグループ本社,2752,小売業,0.0045%,TOPIX Small 1
20250829,あみやき亭,2753,小売業,0.0027%,TOPIX Small 2
20250829,東京エレクトロン　デバイス,2760,卸売業,0.0070%,TOPIX Small 1
20250829,円谷フィールズホールディングス,2767,卸売業,0.0083%,TOPIX Small 1
20250829,双日,2768,卸売業,0.1055%,TOPIX Mid400
20250829,アルフレッサ　ホールディングス,2784,卸売業,0.0474%,TOPIX Mid400
20250829,大黒天物産,2791,小売業,0.0065%,TOPIX Small 1
20250829,ハニーズホールディングス,2792,小売業,0.0033%,TOPIX Small 2
20250829,キッコーマン,2801,食料品,0.0951%,TOPIX Mid400
20250829,味の素,2802,食料品,0.4147%,TOPIX Large70
20250829,ブルドックソース,2804,食料品,0.0025%,TOPIX Small 2
20250829,キユーピー,2809,食料品,0.0502%,TOPIX Mid400
20250829,ハウス食品グループ本社,2810,食料品,0.0215%,TOPIX Mid400
20250829,カゴメ,2811,食料品,0.0348%,TOPIX Mid400
20250829,アリアケジャパン,2815,食料品,0.0136%,TOPIX Small 1
20250829,エバラ食品工業,2819,食料品,0.0015%,TOPIX Small 2
20250829,キオクシアホールディングス,285A,電気機器,0.0360%,TOPIX Small 2
20250829,ニチレイ,2871,食料品,0.0299%,TOPIX Mid400
20250829,横浜冷凍,2874,卸売業,0.0071%,TOPIX Small 2
20250829,東洋水産,2875,食料品,0.1065%,TOPIX Mid400
20250829,イートアンドホールディングス,2882,食料品,0.0024%,TOPIX Small 2
20250829,ヨシムラ・フード・ホールディングス,2884,食料品,0.0011%,TOPIX Small 2
20250829,日清食品ホールディングス,2897,食料品,0.0778%,TOPIX Mid400
20250829,フジッコ,2908,食料品,0.0038%,TOPIX Small 2
20250829,ロック・フィールド,2910,食料品,0.0040%,TOPIX Small 1
20250829,日本たばこ産業,2914,食料品,0.6430%,TOPIX Core30
20250829,ケンコーマヨネーズ,2915,食料品,0.0026%,TOPIX Small 2
20250829,わらべや日洋ホールディングス,2918,食料品,0.0043%,TOPIX Small 1
20250829,なとり,2922,食料品,0.0028%,TOPIX Small 2
20250829,ファーマフーズ,2929,食料品,0.0029%,TOPIX Small 2
20250829,北の達人コーポレーション,2930,化学,0.0014%,TOPIX Small 2
20250829,ユーグレナ,2931,食料品,0.0069%,TOPIX Small 1
20250829,紀文食品,2933,食料品,0.0022%,TOPIX Small 2
20250829,ピックルスホールディングス,2935,食料品,0.0013%,TOPIX Small 2
20250829,スター・マイカ・ホールディングス,2975,不動産業,0.0027%,TOPIX Small 2
20250829,ＳＲＥホールディングス,2980,不動産業,0.0028%,TOPIX Small 1
20250829,片倉工業,3001,繊維製品,0.0067%,TOPIX Small 2
20250829,グンゼ,3002,繊維製品,0.0122%,TOPIX Small 1
20250829,ヒューリック,3003,不動産業,0.1041%,TOPIX Mid400
20250829,ラサ商事,3023,卸売業,0.0021%,TOPIX Small 2
20250829,アルペン,3028,小売業,0.0055%,TOPIX Small 1
20250829,ラクーンホールディングス,3031,情報・通信業,0.0012%,TOPIX Small 2
20250829,クオールホールディングス,3034,小売業,0.0061%,TOPIX Small 1
20250829,アルコニックス,3036,卸売業,0.0075%,TOPIX Small 1
20250829,神戸物産,3038,卸売業,0.0869%,TOPIX Mid400
20250829,ソリトンシステムズ,3040,情報・通信業,0.0016%,TOPIX Small 2
20250829,ジンズホールディングス,3046,小売業,0.0131%,TOPIX Small 1
20250829,ビックカメラ,3048,小売業,0.0205%,TOPIX Mid400
20250829,ＤＣＭホールディングス,3050,小売業,0.0185%,TOPIX Small 1
20250829,ペッパーフードサービス,3053,小売業,0.0015%,TOPIX Small 2
20250829,ＭｏｎｏｔａＲＯ,3064,小売業,0.0876%,TOPIX Mid400
20250829,あい　ホールディングス,3076,卸売業,0.0113%,TOPIX Small 1
20250829,Ｊ．フロント　リテイリング,3086,小売業,0.0640%,TOPIX Mid400
20250829,ドトール・日レスホールディングス,3087,小売業,0.0110%,TOPIX Small 1
20250829,マツキヨココカラ＆カンパニー,3088,小売業,0.1286%,TOPIX Mid400
20250829,ブロンコビリー,3091,小売業,0.0054%,TOPIX Small 1
20250829,ＺＯＺＯ,3092,小売業,0.0735%,TOPIX Mid400
20250829,トレジャー・ファクトリー,3093,小売業,0.0030%,TOPIX Small 2
20250829,物語コーポレーション,3097,小売業,0.0197%,TOPIX Small 1
20250829,三越伊勢丹ホールディングス,3099,小売業,0.0889%,TOPIX Mid400
20250829,東洋紡,3101,繊維製品,0.0108%,TOPIX Small 1
20250829,ユニチカ,3103,繊維製品,0.0016%,TOPIX Small 2
20250829,富士紡ホールディングス,3104,繊維製品,0.0056%,TOPIX Small 2
20250829,日清紡ホールディングス,3105,電気機器,0.0202%,TOPIX Mid400
20250829,倉敷紡績,3106,繊維製品,0.0118%,TOPIX Small 2
20250829,ダイワボウホールディングス,3107,卸売業,0.0338%,TOPIX Mid400
20250829,シキボウ,3109,繊維製品,0.0017%,TOPIX Small 2
20250829,日東紡績,3110,ガラス・土石製品,0.0140%,TOPIX Small 1
20250829,トヨタ紡織,3116,輸送用機器,0.0234%,TOPIX Mid400
20250829,マクニカホールディングス,3132,卸売業,0.0374%,TOPIX Mid400
20250829,Ｈａｍｅｅ,3134,小売業,0.0015%,TOPIX Small 2
20250829,ラクト・ジャパン,3139,卸売業,0.0041%,TOPIX Small 2
20250829,ウエルシアホールディングス,3141,小売業,0.0326%,TOPIX Mid400
20250829,クリエイトＳＤホールディングス,3148,小売業,0.0118%,TOPIX Small 1
20250829,グリムス,3150,電気・ガス業,0.0026%,TOPIX Small 2
20250829,バイタルケーエスケー・ホールディングス,3151,卸売業,0.0042%,TOPIX Small 2
20250829,八洲電機,3153,卸売業,0.0043%,TOPIX Small 2
20250829,メディアスホールディングス,3154,卸売業,0.0013%,TOPIX Small 2
20250829,レスター,3156,卸売業,0.0054%,TOPIX Small 2
20250829,ＴＯＫＡＩホールディングス,3167,卸売業,0.0138%,TOPIX Small 1
20250829,三洋貿易,3176,卸売業,0.0048%,TOPIX Small 2
20250829,シュッピン,3179,小売業,0.0028%,TOPIX Small 2
20250829,ビューティガレージ,3180,卸売業,0.0011%,TOPIX Small 2
20250829,オイシックス・ラ・大地,3182,小売業,0.0064%,TOPIX Small 1
20250829,ウイン・パートナーズ,3183,卸売業,0.0024%,TOPIX Small 2
20250829,ネクステージ,3186,小売業,0.0121%,TOPIX Small 1
20250829,ジョイフル本田,3191,小売業,0.0140%,TOPIX Small 1
20250829,エターナルホスピタリティグループ,3193,小売業,0.0030%,TOPIX Small 2
20250829,ホットランドホールディングス,3196,小売業,0.0037%,TOPIX Small 2
20250829,すかいらーくホールディングス,3197,小売業,0.0978%,TOPIX Mid400
20250829,ＳＦＰホールディングス,3198,小売業,0.0030%,TOPIX Small 2
20250829,綿半ホールディングス,3199,小売業,0.0031%,TOPIX Small 2
20250829,日本毛織,3201,繊維製品,0.0094%,TOPIX Small 1
20250829,ヨシックスホールディングス,3221,小売業,0.0021%,TOPIX Small 2
20250829,ユナイテッド・スーパーマーケット・ホールディングス,3222,小売業,0.0099%,TOPIX Small 1
20250829,野村不動産ホールディングス,3231,不動産業,0.0647%,TOPIX Mid400
20250829,三重交通グループホールディングス,3232,不動産業,0.0026%,TOPIX Small 2
20250829,ディア・ライフ,3245,不動産業,0.0046%,TOPIX Small 2
20250829,地主,3252,不動産業,0.0057%,TOPIX Small 2
20250829,フィル・カンパニー,3267,建設業,0.0004%,TOPIX Small 2
20250829,ＪＰＭＣ,3276,不動産業,0.0016%,TOPIX Small 2
20250829,フージャースホールディングス,3284,不動産業,0.0045%,TOPIX Small 2
20250829,オープンハウスグループ,3288,不動産業,0.0548%,TOPIX Mid400
20250829,東急不動産ホールディングス,3289,不動産業,0.0807%,TOPIX Mid400
20250829,飯田グループホールディングス,3291,不動産業,0.0502%,TOPIX Mid400
20250829,帝国繊維,3302,繊維製品,0.0072%,TOPIX Small 2
20250829,日本コークス工業,3315,石油・石炭製品,0.0024%,TOPIX Small 2
20250829,ゴルフダイジェスト・オンライン,3319,小売業,0.0003%,TOPIX Small 2
20250829,あさひ,3333,小売業,0.0028%,TOPIX Small 2
20250829,日本調剤,3341,小売業,0.0063%,TOPIX Small 2
20250829,コスモス薬品,3349,小売業,0.0427%,TOPIX Mid400
20250829,シップヘルスケアホールディングス,3360,卸売業,0.0198%,TOPIX Mid400
20250829,ソフトクリエイトホールディングス,3371,情報・通信業,0.0038%,TOPIX Small 2
20250829,セブン＆アイ・ホールディングス,3382,小売業,0.5127%,TOPIX Core30
20250829,クリエイト・レストランツ・ホールディングス,3387,小売業,0.0290%,TOPIX Small 1
20250829,明治電機工業,3388,卸売業,0.0025%,TOPIX Small 2
20250829,ツルハホールディングス,3391,小売業,0.0483%,TOPIX Mid400
20250829,サンマルクホールディングス,3395,小売業,0.0062%,TOPIX Small 2
20250829,トリドールホールディングス,3397,小売業,0.0338%,TOPIX Mid400
20250829,帝人,3401,繊維製品,0.0278%,TOPIX Mid400
20250829,東レ,3402,繊維製品,0.1667%,TOPIX Mid400
20250829,クラレ,3405,化学,0.0544%,TOPIX Mid400
20250829,旭化成,3407,化学,0.1841%,TOPIX Large70
20250829,ＴＯＫＹＯ　ＢＡＳＥ,3415,小売業,0.0013%,TOPIX Small 2
20250829,稲葉製作所,3421,金属製品,0.0022%,TOPIX Small 2
20250829,宮地エンジニアリンググループ,3431,金属製品,0.0058%,TOPIX Small 1
20250829,トーカロ,3433,金属製品,0.0145%,TOPIX Small 1
20250829,ＳＵＭＣＯ,3436,金属製品,0.0561%,TOPIX Mid400
20250829,川田テクノロジーズ,3443,金属製品,0.0061%,TOPIX Small 2
20250829,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,3445,金属製品,0.0058%,TOPIX Small 1
20250829,Ａｎｄ　Ｄｏホールディングス,3457,不動産業,0.0015%,TOPIX Small 2
20250829,ケイアイスター不動産,3465,不動産業,0.0064%,TOPIX Small 1
20250829,グッドコムアセット,3475,不動産業,0.0036%,TOPIX Small 2
20250829,ジェイ・エス・ビー,3480,不動産業,0.0037%,TOPIX Small 2
20250829,ロードスターキャピタル,3482,不動産業,0.0039%,TOPIX Small 2
20250829,アズーム,3496,不動産業,0.0018%,TOPIX Small 2
20250829,霞ヶ関キャピタル,3498,不動産業,0.0172%,TOPIX Small 1
20250829,ＪＭホールディングス,3539,小売業,0.0050%,TOPIX Small 2
20250829,コメダホールディングス,3543,卸売業,0.0193%,TOPIX Small 1
20250829,アレンザホールディングス,3546,小売業,0.0019%,TOPIX Small 2
20250829,串カツ田中ホールディングス,3547,小売業,0.0019%,TOPIX Small 2
20250829,バロックジャパンリミテッド,3548,小売業,0.0022%,TOPIX Small 2
20250829,クスリのアオキホールディングス,3549,小売業,0.0247%,TOPIX Mid400
20250829,力の源ホールディングス,3561,小売業,0.0027%,TOPIX Small 2
20250829,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭＰＡＮＩＥＳ,3563,小売業,0.1188%,TOPIX Mid400
20250829,アセンテック,3565,卸売業,0.0016%,TOPIX Small 2
20250829,セーレン,3569,繊維製品,0.0135%,TOPIX Small 1
20250829,小松マテーレ,3580,繊維製品,0.0026%,TOPIX Small 2
20250829,ワコールホールディングス,3591,繊維製品,0.0246%,TOPIX Mid400
20250829,ホギメディカル,3593,繊維製品,0.0163%,TOPIX Small 1
20250829,ＴＳＩホールディングス,3608,繊維製品,0.0075%,TOPIX Small 1
20250829,ワールド,3612,繊維製品,0.0107%,TOPIX Small 1
20250829,ＴＩＳ,3626,情報・通信業,0.1197%,TOPIX Mid400
20250829,グリーホールディングス,3632,情報・通信業,0.0034%,TOPIX Small 1
20250829,ＧＭＯペパボ,3633,情報・通信業,0.0005%,TOPIX Small 2
20250829,コーエーテクモホールディングス,3635,情報・通信業,0.0335%,TOPIX Mid400
20250829,三菱総合研究所,3636,情報・通信業,0.0053%,TOPIX Small 1
20250829,ファインデックス,3649,情報・通信業,0.0014%,TOPIX Small 2
20250829,ブレインパッド,3655,情報・通信業,0.0022%,TOPIX Small 2
20250829,ＫＬａｂ,3656,情報・通信業,0.0009%,TOPIX Small 2
20250829,ポールトゥウィンホールディングス,3657,情報・通信業,0.0012%,TOPIX Small 2
20250829,ネクソン,3659,情報・通信業,0.1895%,TOPIX Mid400
20250829,アイスタイル,3660,情報・通信業,0.0049%,TOPIX Small 1
20250829,エムアップホールディングス,3661,情報・通信業,0.0070%,TOPIX Small 1
20250829,エイチームホールディングス,3662,情報・通信業,0.0022%,TOPIX Small 2
20250829,セルシス,3663,情報・通信業,0.0054%,TOPIX Small 2
20250829,エニグモ,3665,情報・通信業,0.0008%,TOPIX Small 2
20250829,コロプラ,3668,情報・通信業,0.0041%,TOPIX Small 1
20250829,ブロードリーフ,3673,情報・通信業,0.0064%,TOPIX Small 1
20250829,デジタルハーツホールディングス,3676,情報・通信業,0.0016%,TOPIX Small 2
20250829,メディアドゥ,3678,情報・通信業,0.0019%,TOPIX Small 2
20250829,じげん,3679,情報・通信業,0.0030%,TOPIX Small 1
20250829,ブイキューブ,3681,情報・通信業,0.0005%,TOPIX Small 2
20250829,フィックスターズ,3687,情報・通信業,0.0060%,TOPIX Small 2
